fecha,departamento,tipo,inmueble,precio,tamaño,dormitorios,titulo,descripcion
2024-03-24,Cochabamba, Venta, Lote / Terreno,140000,969,,Carretera A Sacaba Km,CARRETERA A SACABA Km. 7 ½ a 2 cuadras de la carretera al sud 969 m2 140.000 $us 79792959
2024-03-24,Cochabamba, Venta, Lote / Terreno,115,000,,Tiquipaya 8 000 M2,TIQUIPAYA 8.000 m2 a una cuadra de Av. Cochabamba antes de llegar al Hotel Regina 115 $us x m2 70343434
2024-03-24,Cochabamba, Venta, Lote / Terreno,190,800,,Trojes A Pasos De,TROJES A pasos de la Av. Circunvalación 4.800 m2 ideal para condominios 190 $us x m2 70343434
2024-03-24,Cochabamba, Venta, Lote / Terreno,54000,350,,Km 7 Av Villazon,"KM 7 AV. VILLAZON-INMEDIACIONES Lote sobre Av. De 20m, 54.000 $, esquina frente 24x13, 350 m2, servicios, 65752958"
2024-03-24,Cochabamba, Venta, Lote / Terreno,119000,275,,America Oeste Av Segunda,"AMERICA OESTE Av.Segunda, lote 275 m2, 16 frente, $us. 119.000, servicios, 65752958"
2024-03-24,Cochabamba, Venta, Lote / Terreno,169000,500,,Sobre Avenida Guadalquivir Pacata,"SOBRE AVENIDA GUADALQUIVIR Pacata baja, casa como lote, 500 m2, $us. 169.000, 12 frente, servicios, 65752958"
2024-03-24,Cochabamba, Venta, Lote / Terreno,85,400,,$us 85 000 Lote,"$us. 85.000, lote en venta 400 m2, Circunvalación este km 7, servicios, 23x17 frente, 65752958"
2024-03-24,Cochabamba, Venta, Lote / Terreno,47000,205,,Av Sexta Final Villavicencio,"AV. SEXTA Final Villavicencio, 205 m2, lote $us. 47.000, 10 frente, servicios, 65752958"
2024-03-24,Cochabamba, Alquiler, Casa / Chalet,214,,3,D Orbigyi Km 7,"d’ORBIGYI KM 7 Casa, 3 dormitorios, cocina, baño, jardín, garaje, Bs. 1.500. 79788738"
2024-03-24,Cochabamba, Alquiler, Departamento,429,,3,Inmediaciones Prado Departamento Totalmente,"INMEDIACIONES PRADO Departamento totalmente amoblado, 3 dormitorios, dependencias, Bs. 3.000. 79788738"
2024-03-24,Cochabamba, Alquiler, Departamento,257,,2,El Castillo Inmediaciones 1,EL CASTILLO inmediaciones 1 suite 2 dormitorios amplias áreas comunes piscina más garaje 1800 bs 70343434
2024-03-24,Cochabamba, Alquiler, Departamento,286,,3,Av Villavicencio Cerca A,AV VILLAVICENCIO cerca a condominio Magnolias 3 dormitorios demás dependencias garaje para 2 movilidades incluye expensas 2000 bs 70343434
2024-03-24,Cochabamba, Alquiler, Departamento,450,135,2,Fidel Anze 135 M2,"FIDEL ANZE 135 m2 1 suite 2 dormitorios demás dependencias vista al parque 450 $us 70343434,"
2024-03-24,Cochabamba, Alquiler, Departamento,420,,1,Cala Cala Inmediaciones Plazuela,CALA CALA inmediaciones plazuela precioso 1 suite 1 dormitorio garaje baulera 420 $us con expensas incluidas 70343434
2024-03-24,Cochabamba, Alquiler, Departamento,500,104,1,Fidel Anze 104 M2,"FIDEL ANZE 104 m2 1 suite 1 dormitorios demás dependencias completamente amoblado 500 $us 70343434,"
2024-03-24,Cochabamba, Alquiler, Local Comercial,800,120,,Beni Inmediaciones Recoleta Planta,BENI inmediaciones recoleta planta baja con salida a la calle sobre 120 m2 aproximadamente para cualquier tipo de emprendimiento 800 $us 70343434
2024-03-24,Cochabamba, Anticrético, Casa / Chalet,70000,300,2,Tiquipaya Condominio Cerrado Inmediaciones,TIQUIPAYA Condominio cerrado inmediaciones colegio Tiquipaya con piscina 2 suites 2 dormitorios 300 m2 de construcción demás dependencias garaje para 2 movilidades 70.000 $us 79792959
2024-03-28,Cochabamba, Venta, Casa / Chalet,000,,,58 000 $us Vendo,"58.000 $US vendo casita, Jordán, Tarapaca, trato propietaria, papeles al día. 67598690."
2024-03-28,Cochabamba, Venta, Lote / Terreno,65000,50,,Lote En Venta Zona,"LOTE en venta, zona Huayllani en plena Av. Circunvalación, a 2 cuadras del puente asfaltado, papeles e impuestos al día, 337.50 m2, $us 65.000, contacto: 63859294, whatsapp o llamada."
2024-03-28,Cochabamba, Venta, Lote / Terreno,,400,,Terreno En Venta En,"TERRENO En venta en Itocta 400 m2 amurallado, interesados llamar: 75909148."
2024-03-28,Cochabamba, Alquiler, Habitación,57,,,Alquiler Habitaciones 400 Bs,"ALQUILER habitaciones, 400 Bs. para estudiante o persona sola, cerca UMSS, Hospital Viedma, Medicina. 79368609."
2024-03-28,Cochabamba, Anticrético, Departamento,,171,,Anticretico O Venta Lindo,"ANTICRETICO o venta, lindo departamento, céntrico, 171 m2, entrega inmediata, con garaje. 77967040, 4583207, propietaria."
2024-03-28,Cochabamba, Anticrético, Departamento,12571,,,Garzonier Cerca Medicina Umss,"GARZONIER cerca Medicina, UMSS, Viedma, Católica, 2 personas, Bs. 88.000. 72209500."
2024-03-28,Cochabamba, Anticrético, Local Comercial,15000,,,Se Traspasa Una Tienda,"SE TRASPASA Una tienda en anticrético 5x4 en 15.000 $, en la calle Pedro Blanco entre Santa Cruz y Tomas Frías. Ref. Cel. 72788888"
2024-03-28,Cochabamba, Venta, Lote / Terreno,,210,,Vendo Lote 210 Mts2,VENDO Lote 210 mts2 y otro de 280 mts2 Quillacollo Zona Norte con todos los servicios Ref. 71701363
2024-03-28,Cochabamba, Anticrético, Casa / Chalet,,20,,Casa Ideal Para Oficinas,"CASA Ideal para oficinas en anticrético de 660 m2, frontis de 20 metros, de dos plantas ideal para Instituto, Colegio o Clínica; apto para dividir en 2 departamentos. Zona residencial, dirección Calle Javier Baptista a una cuadra de la Circunvalación, inmediaciones del nuevo Hipermaxi. Ref. al..."
2024-03-28,Cochabamba, Venta, Casa / Chalet,,530,,Venta Hermosa Casa Inmediaciones,"VENTA hermosa casa, inmediaciones Cine Center, 530 m2, lote 380 m2 construcción. Cel./WP. 75900145, 77457710."
2024-03-28,Cochabamba, Venta, Departamento,82000,,2,Vendo Departamento Condominio Horizonte,"VENDO Departamento “Condominio Horizonte”, 3 1/2 dormitorios, 3 baños, planta baja $us. 82.000. Cel. 72239000"
2024-03-28,Cochabamba, Venta, Oficina,,150,,Venta Oficinas Torres Del,"VENTA oficinas, Torres del Prado, con 2 parqueos, 4 bauleras, 150 m2. Cel./WP. 75900145, 77457710."
2024-03-28,Cochabamba, Anticrético, Departamento,,,3,Departamento Anticrético Económico 3er,"DEPARTAMENTO anticrético, económico, 3er piso, amplio, c/roperos empotrados, 3 dormitorios, zona central. Telf. 76966609."
2024-03-28,Cochabamba, Venta, Lote / Terreno,,814,,Lote En Venta Superficie,"LOTE en venta, superficie 814 m2, barrio Minero Alalay, calle 31 octubre Nro 100, Info: 62015551, 76018788 (propietarios)."
2024-03-28,Cochabamba, Alquiler, Casa / Chalet,,,4,Alquilo Casa Condominio Nuevo,"ALQUILO casa condominio nuevo, próximo peaje, Huayllani, 4 dormitorios, 2 garajes, dependencias, no mascotas. 71703501."
2024-03-28,Cochabamba, Anticrético, Departamento,,,2,Anticretico Zona Las Cuadras,"ANTICRETICO (Zona: Las Cuadras) departamento 2 dormitorios. Nicaragua S-777 Telf. 4257662, Cel. 64895372."
2024-03-28,Cochabamba, Venta, Edificios,2800000,1010,,En Venta Edificio Comercial,"EN VENTA edificio comercial, en la Av. República de 1010 m2 de terreno y 3015 m2, de construcción, precio 2.800.000 $us, conversable. Ref. 67453135."
2024-03-28,Cochabamba, Alquiler, Departamento,,,2,Alquiler Departamento 2 Dormitorios,"ALQUILER Departamento 2 dormitorios, living comedor, cocina, baño. av. Simón López y Calampampa Ref. 76478115."
2024-03-28,Cochabamba, Alquiler, Oficina,,42,,Alquiler De Oficinas Elegantes,"ALQUILER de oficinas elegantes, con baño privado y parqueo, precios rebajados, entre 23 a 42 m2, ideal para todo tipo de profesionales y consultoras. Ref. 25 de mayo 264 entre Sucre y Bolívar, edificio Franzur. Cel. 70798329."
2024-03-29,Cochabamba, Venta, Casa / Chalet,,300,4,Vendo Casas En El,"VENDO  Casas en el Urubó entrega inmediata y preventa, estilo americano, 4 dormitorios, con 4 baños, cocina con cajonería alta y baja, materiales de acabado europeo. Lote 300 m2 y 250 m2 const. en dos plantas. Ref. 71705928"
2024-03-29,Cochabamba, Venta, Lote / Terreno,,98,,Venta Medias Aguas Z,"VENTA  Medias aguas Z. Norte de 600,98 m2 sobre Casto Rojas entre Atacama y Tocopilla a 1 cuadra de Av. Melchor Pérez de Holguín. 72638205"
2024-03-29,Cochabamba, Venta, Lote / Terreno,,340,,Lote En Venta 340,"LOTE en venta, 340 m2, Av. Blanco Galindo, Km 8, una cuadra al norte. 65764121."
2024-03-29,Cochabamba, Venta, Lote / Terreno,,1421,,Vendo Terreno De 1421,VENDO Terreno de 1421 m2 cerca de la Blanco Galindo. 77264815
2024-03-29,Cochabamba, Alquiler, Departamento,0,,2,Bs 1 400 Alquilo,"BS. 1.400 alquilo departamento independiente y céntrico, 2 dormitorios, sala, cocina y baño, s/garaje, Av. Heroínas 0568 casi esquina Falsuri. Cel. 77750087."
2024-03-29,Cochabamba, Alquiler, Local Comercial,,,2,Alquilo 2 Tiendas Con,"ALQUILO 2 tiendas, con baño, departamento, 2 dormitorios, dependencias, Atacama 1527 y Demetrio Canelas. 78326796."
2024-03-29,Cochabamba, Anticrético, Departamento,17,,3,Anticretico $us 17 500,"ANTICRETICO $us 17.500, departamento sencillo, con 3 dormitorios y dependencias, Col. Meryknoll, con garaje, se aceptan mascotas. Ref. Cel. 75924576."
2024-03-29,Cochabamba, Venta, Lote / Terreno,60000,646,,Propeitario Vendo Terreno 646,"PROPEITARIO vendo terreno, 646 m2, El Paso - Quillacollo, documentación al día, 60.000 $us. Telf. 65511741."
2024-03-29,Cochabamba, Venta, Lote / Terreno,,814,,Lote En Venta Superficie,"LOTE en venta, superficie 814 m2, barrio Minero Alalay, calle 31 octubre Nro 100, Info: 62015551, 76018788 (propietarios)."
2024-03-29,Cochabamba, Anticrético, Departamento,,,2,Anticretico Zona Las Cuadras,"ANTICRETICO (Zona: Las Cuadras) departamento 2 dormitorios. Nicaragua S-777 Telf. 4257662, Cel. 64895372."
2024-03-29,Cochabamba, Anticrético, Departamento,,,3,Departamento Anticrético Económico 3er,"DEPARTAMENTO anticrético, económico, 3er piso, amplio, c/roperos empotrados, 3 dormitorios, zona central. Telf. 76966609."
2024-03-29,Cochabamba, Venta, Edificios,2800000,1010,,En Venta Edificio Comercial,"EN VENTA edificio comercial, en la Av. República de 1010 m2 de terreno y 3015 m2, de construcción, precio 2.800.000 $us, conversable. Ref. 67453135."
2024-03-29,Cochabamba, Alquiler, Oficina,,42,,Alquiler De Oficinas Elegantes,"ALQUILER de oficinas elegantes, con baño privado y parqueo, precios rebajados, entre 23 a 42 m2, ideal para todo tipo de profesionales y consultoras. Ref. 25 de mayo 264 entre Sucre y Bolívar, edificio Franzur. Cel. 70798329."
2024-03-29,Cochabamba, Venta, Lote / Terreno,,400,,Terreno En Venta En,"TERRENO En venta en Itocta 400 m2 amurallado, interesados llamar: 75909148."
2024-04-03,Cochabamba, Venta, Casa / Chalet,,600,,Venta Casa 2 Plantas,"VENTA Casa 2 plantas superficie total 600 m2. G. R. Moreno,15 de Agosto (z. Hipódromo) 72779302 4297892"
2024-04-03,Cochabamba, Venta, Lote / Terreno,10000,,,Venta Ocasión 10 000,"VENTA ocasión 10.000 $us c/u, 6 lotes, se vende en conjunto o separado, Urb. Juana Azurduy/Sivingani. Cel. 63851094."
2024-04-03,Cochabamba, Alquiler, Departamento,100,,2,1 700 Bs Temporal,1.700 BS. Temporal Cala Cala departamento alquiler 2 dormitorios amplios roperos dependencias completas gas domiciliario garaje entrega inmediata 77994624 whtasapp
2024-04-03,Cochabamba, Alquiler, Departamento,14,,3,2 100 Bs América,2.100 BS. América Oeste Barrio Periodista alquiler departamento planta baja 3 dormitorios 3 baños dependencias completas gas calefón lavandería jardin garaje entrega inmediata 77994624 Whatsapp
2024-04-03,Cochabamba, Alquiler, Local Comercial,,40,,Ambiente Comercial En Alquiler,"AMBIENTE COMERCIAL En alquiler con ubicación estratégica: Final Av. América No. 1845, entre rotonda de Av. Uyuni y M. Borda. Con 40 m2, espacio de almacenamiento adicional, patio delantero, baño privado, puerta de vidrio y rejas. Referencias al 79385257 o al 7038880"
2024-04-03,Cochabamba, Anticrético, Departamento,,,2,Anticretico Zona Las Cuadras,"ANTICRETICO (Zona: Las Cuadras) departamento 2 dormitorios. Nicaragua S-777 Telf. 4257662, Cel. 64895372."
2024-04-03,Cochabamba, Anticrético, Departamento,20000,,,Departamento En Anticrético Zona,"DEPARTAMENTO en anticrético, zona Jaihuayco, cuenta con 4 habitaciones, cocina Americana, 2 baños, sala y comedor, precio 20.000 $us, charlable, whatsapp. 77405667, Telf. 4502920."
2024-04-03,Cochabamba, Anticrético, Departamento,12000,,,Departamento En Anticrético Zona,"DEPARTAMENTO en anticrético, zona Jaihuayco, cuenta con 2 habitaciones, 1 cocina, 1 baño, comedor y sala, precio 12.000 $us, whatsapp. 77405667, Telf. 4502920."
2024-04-03,Cochabamba, Anticrético, Departamento,000,,2,12 000 $us Av,12.000 $US. Av. Circunvalación Ciudad del Niño anticrético departamento independiente sin deudas 2 dormitorios dependencias gas domiciliario lavandería garaje 77994624 whatsapp
2024-04-03,Cochabamba, Venta, Casa / Chalet,160000,1034,,Vendo Casa En Magdalena,"VENDO casa en Magdalena - Beni, a media cuadra de la plaza principal, superficie 1034 m2, construido 304 m2, $us 160.000, trato directo con el dueño. Cel. 60950067."
2024-04-03,Cochabamba, Alquiler, Departamento,643,,3,Alquilo Departamento Amoblado De,"ALQUILO Departamento amoblado de lujo 3 dormitorios, ""Torres Petrona"" (América Este) Bs 4.500.- c/expensas 70377690"
2024-04-03,Cochabamba, Alquiler, Casa / Chalet,,,3,Alquilo Casa Independiente 3,"ALQUILO casa independiente, 3 dormitorios, garaje amplio, Serv. completo, zona sud. 72270326, 71711774."
2024-04-03,Cochabamba, Alquiler, Oficina,,42,,Alquiler De Oficinas Elegantes,"ALQUILER de oficinas elegantes, con baño privado y parqueo, precios rebajados, entre 23 y 42 m2, ideal para todo tipo de profesionales y consultoras, Ref. 25 de mayo 264 entre Sucre y Bolívar, edificio Franzur. Cel. 70798329."
2024-04-02,Cochabamba, Anticrético, Departamento,12571,,,Garzonier Cerca Medicina Umss,"GARZONIER cerca Medicina, UMSS, Viedma, Católica, 2 personas, Bs. 88.000. 72209500."
2024-04-02,Cochabamba, Venta, Lote / Terreno,,340,,Lote En Venta 340,"LOTE en venta, 340 m2, Av. Blanco Galindo, Km 8, una cuadra al norte. 65764121."
2024-04-02,Cochabamba, Venta, Lote / Terreno,60000,646,,Propietario Vendo Terreno 646,"PROPIETARIO vendo terreno, 646 m2, El Paso - Quillacollo, documentación al día, 60.000 $us. Telf. 65511741."
2024-04-02,Cochabamba, Alquiler, Departamento,,,2,Propietario Alquila Departamento Semiamoblado,"PROPIETARIO alquila departamento, semiamoblado, 2 dormitorios, zona Hospital Viedma. Cel. 71732254, Oquendo esquina Venezuela."
2024-04-02,Cochabamba, Alquiler, Departamento,,,3,Alquiler Departamento Auxiliar 3,"ALQUILER Departamento auxiliar, 3 dormitorios y dependencias, Av. América. Cel. 60716690."
2024-04-02,Cochabamba, Venta, Casa / Chalet,,530,,Venta Hermosa Casa Inmediaciones,"VENTA hermosa casa, inmediaciones Cine Center, 530 m2, lote 380 m2 construcción. Cel./WP. 75900145, 77457710."
2024-04-02,Cochabamba, Venta, Oficina,,150,,Venta Oficinas Torres Del,"VENTA oficinas, Torres del Prado, con 2 parqueos, 4 bauleras, 150 m2. Cel./WP. 75900145, 77457710."
2024-04-02,Cochabamba, Alquiler, Departamento,329,,,En Alquiler 2 300,"EN ALQUILER 2.300 Bs. bonito departamento de 1 habitación, paseo Recoleta, sin garaje. Ref. 60844233, solo interesados."
2024-04-02,Cochabamba, Alquiler, Departamento,100,,2,1 700 Bs Circunvalación,1.700 BS. Circunvalación Las Islas bonito departamento alquiler 2 dormitorios amplios roperos dependencias completas gas domiciliario garaje entrega inmediata 77994624 whtasapp
2024-04-02,Cochabamba, Alquiler, Departamento,14,,3,2 100 Bs América,2.100 BS. América Oeste Barrio Periodista alquiler departamento planta baja 3 dormitorios 3 baños dependencias completas gas calefón lavandería jardín garaje entrega inmediata 77994624 whatsapp
2024-04-02,Cochabamba, Anticrético, Departamento,000,,2,12 000 $us Av,12.000 $US. Av. Circunvalación ciudad del Niño anticrético departamento independiente sin deudas 2 dormitorios dependencias gas domiciliario lavandería garaje 77994624 whatsapp
2024-04-01,Cochabamba, Venta, Casa / Chalet,,316,,DueÑa Vende Casa 316,DUEÑA Vende casa 316 m2 económico de 2 plantas Tiquipaya Chilimarca servicios instalados Cel. 71769047
2024-04-01,Cochabamba, Alquiler, Departamento,,,2,Alquilo Departamento 1 Y,"ALQUILO Departamento 1 y 2 dormitorios, Adela Zamudio/ América. Tel. 71780895."
2024-04-01,Cochabamba, Venta, Lote / Terreno,,98,,Venta Medias Aguas Z,"VENTA  Medias aguas Z. Norte de 600,98 m2 sobre Casto Rojas entre Atacama y Tocopilla a 1 cuadra de Av. Melchor Pérez de Holguín. 72638205"
2024-03-31,Cochabamba, Venta, Lote / Terreno,,600,,Terreno En Venta Capinota,"TERRENO en venta, Capinota, Sup. 2.600 m2. Telf. 73138390."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,2,Vendo Hermosa Casa A,"VENDO hermosa casa a estrenar, 1 suite, 2 dormitorios y demás dependencias, zona Alto Aranjuez, cerca Templo Mormón. Telf. 72201235."
2024-03-31,Cochabamba, Venta, Casa / Chalet,170000,,,Casa A Estrenar Inmediaciones,"CASA A estrenar inmediaciones Hospital del Norte 2da Circunvalación, cuatro dormitorios, dos en suite y demás dependencias completas amplias $us 170.000. 72203818"
2024-03-31,Cochabamba, Venta, Departamento,,103,2,Dueña Vende Hermoso Departamento,"DUEñA vende hermoso departamento, 2 dormitorios, 2 baños, escritorio, lavandería, terraza, parqueo y baulera, edificio Plaza Real, Av. Beijing esquina Av. América 103 m2. Ref. 74306612."
2024-03-31,Cochabamba, Venta, Lote / Terreno,83000,250,,Lote Amurallado En Venta,"LOTE amurallado, en venta, 83.000 $us, 250 m2, precio no charlable, Av. Tadeo Haenke, papeles en orden, más información, whatsapp. +34688-271-199, 5914312520, abstenerse intermediarios."
2024-03-31,Cochabamba, Alquiler, Departamento,,,2,Urgente Alquilo Departamento De,"URGENTE alquilo departamento, de 2 dormitorios, dependencias, Ladislao Cabrera oeste. Cel. 71418073."
2024-03-31,Cochabamba, Venta, Casa / Chalet,200000,251,2,Vendo Hermosa Casa En,"VENDO hermosa casa en condominio, zona residencial, Queru Queru, de 3 plantas, 2 suites, 2 dormitorios, living, comedor, cocina, churrasquero, Sup. 251 m2, $us 200.000. Ref. 77900025."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,2,Oferta Inmejorable Casa A,"OFERTA INMEJORABLE casa a estrenar, zona final América oeste, cerca colegio Isaac Attie, de 2 dormitorios +  1 suite, + jardín amplio y demás dependencias. Telf. 72201235."
2024-03-31,Cochabamba, Venta, Casa / Chalet,128000,,,Urgente Vendo Casa 3,URGENTE Vendo casa 3 pisos 128.000 $us 75995715 calle La Paz Sacaba
2024-03-31,Cochabamba, Venta, Departamento,,145,2,Parque Lincoln Edif Constantino,"PARQUE LINCOLN Edif. Constantino III, 145 m2, 1 suite, 2 dormitorios, piscina, próximo plaza Cala Cala. Ref. 79790024."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,238,,Hermoso Lote En Venta,"HERMOSO lote en venta, inmediaciones Templo Mormón, de 238 m2, amurallado y con todos los servicios. Telf. 72201235."
2024-03-31,Cochabamba, Venta, Lote / Terreno,65000,,,Lote Barato 65 000,LOTE Barato 65.000 $us amurallado frente a terminal Sacaba 75995715.
2024-03-31,Cochabamba, Alquiler, Oficina,160,72,,Galeria Los Libertadores Av,"GALERIA ""LOS LIBERTADORES"" Av. Heroínas esquina Falsury, alfombras, porcelanato, excelente iluminación, baño privado, 72 m2, 160 $us. Ref. 68515555 (fotos, whatsapp)."
2024-03-31,Cochabamba, Venta, Departamento,55000,,3,Preventa 2 Departamentos 3,"PREVENTA 2 departamentos, 3 dormitorios, 2 baños, urbanización LAB, $us 55.000. Cel. 70396537."
2024-03-31,Cochabamba, Anticrético, Departamento,17,,3,$us 17 500 Departamento,"$US. 17.500 Departamento sencillo de 3 dormitorios dependencias garaje, en edificio familiar, Av Juan de la Rosa colegio Maryknoll Ref. 75924576, se aceptan mascotas"
2024-03-31,Cochabamba, Venta, Casa / Chalet,,355,,De Ocasion Casa Comercial,"DE OCASION Casa comercial en venta, zona mercado campesino villa Venezuela 355 m2 papeles al día 67673681, 4305520."
2024-03-31,Cochabamba, Venta, Casa / Chalet,115000,,4,Vendo Casa Una Planta,"VENDO Casa una planta, 4 dormitorios, dependencias, jardín, 115.000 $us. Vìctor Ustariz zona IMBA. 72796276, 79344274."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,4,Chalet A Estrenar Final,"CHALET a estrenar, final d'Orbigny oeste, 4 dormitorios, acabados de primera. Ref. 71735714."
2024-03-31,Cochabamba, Venta, Casa / Chalet,265,500,,Casa Bella $us 265,"CASA bella, $us 265.000, Av. Roma (Frutillar), 500 m2, amplio jardín, parrillero. 70719544."
2024-03-31,Cochabamba, Venta, Casa / Chalet,185000,,2,Se Vende Bonita Casa,"SE VENDE Bonita casa en condominio, de 3 niveles, 1 master suite, 1 suite, 2 dormitorios, con todas las dependencias, 3 garajes, jardín con parrillero. Zona Sarco. Precio $us 185.000 conversable. Celular 77925426."
2024-03-31,Cochabamba, Venta, Departamento,,,2,Vendo Departamento Edificio Familiar,"VENDO departamento, edificio familiar, una suite, 2 dormitorios, garaje 2 autos y baulera, América oeste. Ref. 4065929, 75489666."
2024-03-31,Cochabamba, Venta, Departamento,83000,,,Departamento En Venta Sobre,"DEPARTAMENTO en venta, sobre el parque Lincoln, 3 Dor. 3 baños, cocina abierta, sala pequeña, despensa, área de lavandería + garaje y baulera, 83.000 $us. Ref. 64850901, 63939915 (propietarios)."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,08,,Vendo Lote 346 08,"VENDO lote, 346.08 m2, zona Rumy Mayu (Tiquipaya), a mts. Av. Franz Tamayo, altura Km 5, B. Galindo. Cel. 72210920, 67535140."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,423,,Lote Tiquipaya Sirpita Zona,"LOTE Tiquipaya, Sirpita, zona segura, servicios en zona, 423 m2. Ref. 71735714."
2024-03-31,Cochabamba, Alquiler, Departamento,214,,3,Ciudad Del Niño Departamento,"CIUDAD DEL NIñO departamento de 3 dormitorios, almacén y garaje, 1.500 Bs. sin mascotas. 70371595."
2024-03-31,Cochabamba, Alquiler, Departamento,171,,3,Detras Bosque 2 Departamento,"DETRAS BOSQUE 2  departamento, 3 dormitorios, con garaje, 1.200 Bs. sin mascotas. 70371595."
2024-03-31,Cochabamba, Alquiler, Oficina,,115,,De Ocasion Se Alquila,"DE OCASION se alquila oficina, 115 m2, cuenta con 1 baño y una cocineta, Torre Colombo. Ref. 71776641."
2024-03-31,Cochabamba, Alquiler, Local Comercial,,36,,Tienda En Alquiler Calle,TIENDA En alquiler calle España entre Colombia y Ecuador. 36 mts. 72294592
2024-03-31,Cochabamba, Alquiler, Local Comercial,571,,,Restaurant Cafeteria En Alquiler,"RESTAURANT CAFETERIA en alquiler calle España entre Colombia y ecuador, con cocina, 4.000 Bs. 72294592"
2024-03-31,Cochabamba, Anticrético, Departamento,17000,,,Hermoso Garzonier En Anticrético,"HERMOSO garzonier, en anticrético, 17.000 $us, a una cuadra de la plazuela de Cala Cala, sobre la calle Adela Zamudio. Telf. 73041088, 72211616."
2024-03-31,Cochabamba, Anticrético, Departamento,25000,,2,Amplio Departamento Céntrico 1,"AMPLIO DEPARTAMENTO céntrico, 1 suite, 2 dormitorios, roperos empotrados, 3 baños completos, área de lavado, dependencias empleada, avenida Oquendo y Bolivia, $us 25.000, referencias: 77421200."
2024-03-31,Cochabamba, Anticrético, Departamento,10000,,2,Maestro Departamento Amplio 2,"MAESTRO departamento amplio, 2 dormitorios, living comedor, baño, cocineta, avenida América y Melchor Perez, $us 10.000. Ref. 77421200."
2024-03-31,Cochabamba, Anticrético, Departamento,,,3,Departamento Anticrético Económico 3er,"DEPARTAMENTO anticrético, económico, 3er piso, amplio, c/roperos empotrados, 3 dormitorios, zona central. Telf. 76966609."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,530,,Venta Hermosa Casa Inmediaciones,"VENTA hermosa casa, inmediaciones Cine Center, 530 m2, lote 380 m2 construcción. Cel./WP. 75900145, 77457710."
2024-03-31,Cochabamba, Venta, Casa / Chalet,,,4,Vendo Casas De 3,"VENDO casas de 3 y 4 dormitorios, en condominio, zona 4 Esquinas, Tiquipaya, casas, a estrenar, con financiamiento. 70767646, 69478128, 79788178."
2024-03-31,Cochabamba, Venta, Departamento,82000,,2,Vendo Departamento Condominio Horizonte,"VENDO Departamento “Condominio Horizonte”, 3 1/2 dormitorios, 3 baños, planta baja $us. 82.000. Cel. 72239000"
2024-03-31,Cochabamba, Venta, Oficina,,150,,Venta Oficinas Torres Del,"VENTA oficinas, Torres del Prado, con 2 parqueos, 4 bauleras, 150 m2. Cel./WP. 75900145, 77457710."
2024-03-31,Cochabamba, Alquiler, Departamento,,,2,Alquiler Departamento 2 Dormitorios,"ALQUILER Departamento 2 dormitorios, living comedor, cocina, baño. av. Simón López y Calampampa Ref. 76478115."
2024-03-31,Cochabamba, Alquiler, Oficina,,42,,Alquiler De Oficinas Elegantes,"ALQUILER de oficinas elegantes, con baño privado y parqueo, precios rebajados, entre 23 a 42 m2, ideal para todo tipo de profesionales y consultoras. Ref. 25 de mayo 264 entre Sucre y Bolívar, edificio Franzur. Cel. 70798329."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,814,,Lote En Venta Superficie,"LOTE en venta, superficie 814 m2, barrio Minero Alalay, calle 31 octubre Nro 100, Info: 62015551, 76018788 (propietarios)."
2024-03-31,Cochabamba, Alquiler, Casa / Chalet,,,4,Alquilo Casa Condominio Nuevo,"ALQUILO casa condominio nuevo, próximo peaje, Huayllani, 4 dormitorios, 2 garajes, dependencias, no mascotas. 71703501."
2024-03-31,Cochabamba, Anticrético, Departamento,,,2,Anticretico Zona Las Cuadras,"ANTICRETICO (Zona: Las Cuadras) departamento 2 dormitorios. Nicaragua S-777 Telf. 4257662, Cel. 64895372."
2024-03-31,Cochabamba, Venta, Casa / Chalet,000,,,58 000 $us Vendo,"58.000 $US vendo casita, Jordán, Tarapaca, trato propietaria, papeles al día. 67598690."
2024-03-31,Cochabamba, Venta, Lote / Terreno,,400,,Terreno En Venta En,"TERRENO En venta en Itocta 400 m2 amurallado, interesados llamar: 75909148."
2024-03-31,Cochabamba, Anticrético, Departamento,,171,,Anticretico O Venta Lindo,"ANTICRETICO o venta, lindo departamento, céntrico, 171 m2, entrega inmediata, con garaje. 77967040, 4583207, propietaria."
2024-03-31,Cochabamba, Anticrético, Local Comercial,15000,,,Se Traspasa Una Tienda,"SE TRASPASA Una tienda en anticrético 5x4 en 15.000 $, en la calle Pedro Blanco entre Santa Cruz y Tomas Frías. Ref. Cel. 72788888"
2024-03-31,Cochabamba, Venta, Casa / Chalet,,300,4,Vendo Casas En El,"VENDO  Casas en el Urubó entrega inmediata y preventa, estilo americano, 4 dormitorios, con 4 baños, cocina con cajonería alta y baja, materiales de acabado europeo. Lote 300 m2 y 250 m2 const. en dos plantas. Ref. 71705928"
